PROD_CEL_100928,Dien thoai Samsung Galaxy Z Fold6 4GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,4GB,256GB,42530000,42030000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100930,Dien thoai Samsung Galaxy Z Fold6 12GB/512GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,512GB,34360000,34360000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100931,Dien thoai Vivo Y100 16GB/128GB - Moi 100%,Vivo,Y100,16GB,128GB,40670000,39670000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100932,Dien thoai Oppo A78 8GB/256GB - Moi 100%,Oppo,A78,8GB,256GB,36880000,34880000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100933,Dien thoai Oppo A78 8GB/1TB - Moi 100%,Oppo,A78,8GB,1TB,36380000,35880000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100935,Dien thoai Apple iPhone 14 Pro 12GB/64GB - Moi 100%,Apple,iPhone 14 Pro,12GB,64GB,31430000,31430000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100937,Dien thoai Realme Realme C65 6GB/1TB - Moi 100%,Realme,Realme C65,6GB,1TB,35330000,34330000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100942,Dien thoai Xiaomi Xiaomi 14 12GB/512GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,512GB,33860000,32860000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100944,Dien thoai Realme Realme 12 Rest 16GB/256GB - Moi 100%,Realme,Realme 12 Rest,16GB,256GB,38980000,38980000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100947,Dien thoai Samsung Galaxy Z Fold6 4GB/512GB - Hang trung bay,Samsung,Galaxy Z Fold6,4GB,512GB,44310000,44310000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100948,Dien thoai Xiaomi Poco X6 Pro 6GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,128GB,44840000,43840000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100949,Dien thoai Realme Realme 12 Rest 16GB/512GB - Moi 100%,Realme,Realme 12 Rest,16GB,512GB,42850000,41850000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100950,Dien thoai Oppo Reno11 F 4GB/512GB - Moi 100%,Oppo,Reno11 F,4GB,512GB,34330000,33330000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100952,Dien thoai Oppo A78 16GB/256GB - Moi 100%,Oppo,A78,16GB,256GB,34460000,34460000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100953,Dien thoai Vivo X100 Pro 6GB/128GB - Moi 100%,Vivo,X100 Pro,6GB,128GB,35600000,34600000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100956,Dien thoai Oppo A78 16GB/64GB - Moi 100%,Oppo,A78,16GB,64GB,36310000,35310000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100957,Dien thoai Apple iPhone 14 Pro 16GB/256GB - Moi 100%,Apple,iPhone 14 Pro,16GB,256GB,37700000,37700000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100958,Dien thoai Vivo X100 Pro 4GB/512GB - Moi 100%,Vivo,X100 Pro,4GB,512GB,37870000,37870000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100961,Dien thoai Realme Realme Note 50 16GB/128GB - Hang trung bay,Realme,Realme Note 50,16GB,128GB,42150000,40150000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100962,Dien thoai Realme Realme 12 Rest 12GB/512GB - Moi 100%,Realme,Realme 12 Rest,12GB,512GB,32200000,31700000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100964,Dien thoai Vivo V30 5G 6GB/256GB - Moi 100%,Vivo,V30 5G,6GB,256GB,38380000,37880000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100968,Dien thoai Realme Realme C65 12GB/256GB - Moi 100%,Realme,Realme C65,12GB,256GB,35740000,35240000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100969,Dien thoai Vivo V30 5G 8GB/64GB - Moi 100%,Vivo,V30 5G,8GB,64GB,44650000,43650000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100970,Dien thoai Vivo X100 Pro 6GB/256GB - Moi 100%,Vivo,X100 Pro,6GB,256GB,32910000,32410000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100972,Dien thoai Samsung Galaxy A55 6GB/256GB - Moi 100%,Samsung,Galaxy A55,6GB,256GB,30770000,28770000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100973,Dien thoai Vivo Y100 8GB/256GB - Moi 100%,Vivo,Y100,8GB,256GB,44330000,43830000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100975,Dien thoai Vivo X100 Pro 8GB/64GB - Moi 100%,Vivo,X100 Pro,8GB,64GB,30010000,30010000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100976,Dien thoai Oppo A78 6GB/512GB - Da kich hoat,Oppo,A78,6GB,512GB,33120000,31120000,Con hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_100977,Dien thoai Apple iPhone 13 12GB/256GB - Moi 100%,Apple,iPhone 13,12GB,256GB,41610000,40610000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100978,Dien thoai Apple iPhone 15 Pro Max 16GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,256GB,44490000,43490000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100979,Dien thoai Xiaomi Redmi Note 13 12GB/256GB - Moi 100%,Xiaomi,Redmi Note 13,12GB,256GB,42630000,42630000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100982,Dien thoai Oppo A78 4GB/1TB - Moi 100%,Oppo,A78,4GB,1TB,36930000,36430000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100983,Dien thoai Oppo A78 16GB/512GB - Moi 100%,Oppo,A78,16GB,512GB,38780000,36780000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100984,Dien thoai Realme Realme Note 50 4GB/64GB - Moi 100%,Realme,Realme Note 50,4GB,64GB,39890000,37890000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100987,Dien thoai Vivo Y100 16GB/128GB - Da kich hoat,Vivo,Y100,16GB,128GB,40210000,39210000,Con hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_100991,Dien thoai Samsung Galaxy S24 Ultra 8GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,8GB,1TB,32230000,30230000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100992,Dien thoai Samsung Galaxy Z Fold6 12GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,256GB,40600000,40600000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100994,Dien thoai Apple iPhone 13 8GB/128GB - Moi 100%,Apple,iPhone 13,8GB,128GB,38450000,37950000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100995,Dien thoai Samsung Galaxy S24 Ultra 4GB/64GB - Moi 100%,Samsung,Galaxy S24 Ultra,4GB,64GB,42490000,42490000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100999,Dien thoai Vivo X100 Pro 16GB/1TB - Moi 100%,Vivo,X100 Pro,16GB,1TB,43500000,41500000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101003,Dien thoai Oppo A78 16GB/128GB - Moi 100%,Oppo,A78,16GB,128GB,30530000,28530000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101004,Dien thoai Vivo Y100 6GB/128GB - Moi 100%,Vivo,Y100,6GB,128GB,32690000,32690000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101007,Dien thoai Apple iPhone 15 Pro Max 6GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,1TB,34150000,33150000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101009,Dien thoai Realme Realme 12 Rest 8GB/256GB - Moi 100%,Realme,Realme 12 Rest,8GB,256GB,37550000,35550000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101012,Dien thoai Vivo Y100 12GB/256GB - Moi 100%,Vivo,Y100,12GB,256GB,43880000,43380000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101014,Dien thoai Apple iPhone 15 Pro Max 6GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,1TB,36580000,35580000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101018,Dien thoai Apple iPhone 14 Pro 4GB/1TB - Moi 100%,Apple,iPhone 14 Pro,4GB,1TB,42280000,40280000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101019,Dien thoai Oppo Reno11 F 6GB/1TB - Moi 100%,Oppo,Reno11 F,6GB,1TB,34160000,33660000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101020,Dien thoai Samsung Galaxy A55 6GB/512GB - Moi 100%,Samsung,Galaxy A55,6GB,512GB,30890000,30890000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101021,Dien thoai Apple iPhone 15 Pro Max 4GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,1TB,44310000,43310000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101022,Dien thoai Samsung Galaxy S24 Ultra 4GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,4GB,1TB,43780000,42780000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101023,Dien thoai Apple iPhone 15 Pro Max 16GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,1TB,38550000,38050000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101024,Dien thoai Samsung Galaxy A55 6GB/1TB - Moi 100%,Samsung,Galaxy A55,6GB,1TB,35110000,33110000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101025,Dien thoai Apple iPhone 14 Pro 6GB/256GB - Moi 100%,Apple,iPhone 14 Pro,6GB,256GB,38510000,38510000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101026,Dien thoai Oppo Find N3 Flip 8GB/64GB - Moi 100%,Oppo,Find N3 Flip,8GB,64GB,31980000,30980000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101028,Dien thoai Xiaomi Xiaomi 14 16GB/512GB - Moi 100%,Xiaomi,Xiaomi 14,16GB,512GB,41700000,41200000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101030,Dien thoai Samsung Galaxy S24 Ultra 4GB/64GB - Moi 100%,Samsung,Galaxy S24 Ultra,4GB,64GB,38150000,37650000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101032,Dien thoai Samsung Galaxy S24 Ultra 12GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,128GB,40480000,38480000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101033,Dien thoai Vivo Y100 4GB/512GB - Hang trung bay,Vivo,Y100,4GB,512GB,42970000,42970000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_101034,Dien thoai Apple iPhone 13 16GB/64GB - Moi 100%,Apple,iPhone 13,16GB,64GB,31550000,30550000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101037,Dien thoai Apple iPhone 15 Pro Max 6GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,64GB,35980000,35980000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101039,Dien thoai Xiaomi Poco X6 Pro 12GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,64GB,42040000,42040000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101041,Dien thoai Xiaomi Redmi Note 13 8GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,128GB,39990000,39990000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101042,Dien thoai Apple iPhone 14 Pro 6GB/512GB - Da kich hoat,Apple,iPhone 14 Pro,6GB,512GB,36980000,36980000,Con hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_101045,Dien thoai Vivo Y100 8GB/1TB - Moi 100%,Vivo,Y100,8GB,1TB,35000000,34500000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101047,Dien thoai Realme Realme Note 50 6GB/1TB - Moi 100%,Realme,Realme Note 50,6GB,1TB,40710000,40710000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101049,Dien thoai Apple iPhone 15 Pro Max 6GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,256GB,44280000,43280000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101050,Dien thoai Realme Realme Note 50 12GB/256GB - Da kich hoat,Realme,Realme Note 50,12GB,256GB,34600000,34100000,Con hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_101052,Dien thoai Apple iPhone 15 Pro Max 4GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,256GB,30960000,30960000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101056,Dien thoai Oppo A78 8GB/64GB - Moi 100%,Oppo,A78,8GB,64GB,42990000,41990000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101058,Dien thoai Samsung Galaxy A55 12GB/1TB - Hang trung bay,Samsung,Galaxy A55,12GB,1TB,36700000,35700000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_101059,Dien thoai Oppo A78 6GB/256GB - Moi 100%,Oppo,A78,6GB,256GB,43850000,43350000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101063,Dien thoai Oppo Reno11 F 12GB/64GB - Moi 100%,Oppo,Reno11 F,12GB,64GB,36660000,36160000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101064,Dien thoai Xiaomi Poco X6 Pro 12GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,64GB,39060000,39060000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101068,Dien thoai Samsung Galaxy S24 Ultra 6GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,6GB,128GB,39800000,38800000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101073,Dien thoai Samsung Galaxy A55 6GB/128GB - Moi 100%,Samsung,Galaxy A55,6GB,128GB,35240000,34240000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101076,Dien thoai Xiaomi Poco X6 Pro 6GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,64GB,30340000,29340000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101078,Dien thoai Xiaomi Poco X6 Pro 6GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,64GB,37040000,36540000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101084,Dien thoai Apple iPhone 14 Pro 6GB/256GB - Moi 100%,Apple,iPhone 14 Pro,6GB,256GB,44060000,42060000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101085,Dien thoai Xiaomi Xiaomi 14 8GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,8GB,128GB,33860000,31860000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101087,Dien thoai Vivo V30 5G 4GB/64GB - Moi 100%,Vivo,V30 5G,4GB,64GB,44990000,44990000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101088,Dien thoai Xiaomi Redmi Note 13 6GB/64GB - Moi 100%,Xiaomi,Redmi Note 13,6GB,64GB,42990000,41990000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101094,Dien thoai Realme Realme C65 4GB/1TB - Moi 100%,Realme,Realme C65,4GB,1TB,42690000,40690000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101095,Dien thoai Vivo X100 Pro 16GB/128GB - Moi 100%,Vivo,X100 Pro,16GB,128GB,37220000,36220000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101097,Dien thoai Xiaomi Xiaomi 14 16GB/256GB - Moi 100%,Xiaomi,Xiaomi 14,16GB,256GB,31880000,29880000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101099,Dien thoai Xiaomi Xiaomi 14 16GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,16GB,1TB,40130000,40130000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101100,Dien thoai Realme Realme 12 Rest 6GB/128GB - Moi 100%,Realme,Realme 12 Rest,6GB,128GB,34380000,32380000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101104,Dien thoai Realme Realme C65 4GB/64GB - Moi 100%,Realme,Realme C65,4GB,64GB,43270000,42270000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101105,Dien thoai Apple iPhone 13 8GB/128GB - Da kich hoat,Apple,iPhone 13,8GB,128GB,41010000,39010000,Con hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_101107,Dien thoai Oppo A78 12GB/256GB - Moi 100%,Oppo,A78,12GB,256GB,41500000,41000000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101111,Dien thoai Xiaomi Redmi Note 13 6GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,6GB,128GB,39360000,38360000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101113,Dien thoai Oppo Find N3 Flip 16GB/1TB - Moi 100%,Oppo,Find N3 Flip,16GB,1TB,34480000,34480000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101115,Dien thoai Realme Realme C65 4GB/64GB - Moi 100%,Realme,Realme C65,4GB,64GB,34860000,34860000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101116,Dien thoai Oppo Reno11 F 16GB/256GB - Hang trung bay,Oppo,Reno11 F,16GB,256GB,34220000,34220000,Het hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_101119,Dien thoai Xiaomi Redmi Note 13 16GB/512GB - Moi 100%,Xiaomi,Redmi Note 13,16GB,512GB,33270000,33270000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101122,Dien thoai Apple iPhone 15 Pro Max 12GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,12GB,128GB,43130000,43130000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101123,Dien thoai Vivo X100 Pro 16GB/256GB - Moi 100%,Vivo,X100 Pro,16GB,256GB,34130000,32130000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101124,Dien thoai Oppo A78 4GB/256GB - Moi 100%,Oppo,A78,4GB,256GB,42330000,42330000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101128,Dien thoai Apple iPhone 14 Pro 4GB/256GB - Moi 100%,Apple,iPhone 14 Pro,4GB,256GB,41120000,41120000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101129,Dien thoai Vivo X100 Pro 8GB/128GB - Moi 100%,Vivo,X100 Pro,8GB,128GB,33490000,33490000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101130,Dien thoai Apple iPhone 15 Pro Max 16GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,64GB,44050000,42050000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101135,Dien thoai Samsung Galaxy S24 Ultra 8GB/256GB - Moi 100%,Samsung,Galaxy S24 Ultra,8GB,256GB,31550000,30550000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101138,Dien thoai Realme Realme Note 50 16GB/64GB - Moi 100%,Realme,Realme Note 50,16GB,64GB,43960000,43960000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101139,Dien thoai Samsung Galaxy A55 4GB/1TB - Moi 100%,Samsung,Galaxy A55,4GB,1TB,37420000,37420000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101140,Dien thoai Apple iPhone 15 Pro Max 12GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,12GB,64GB,40050000,38050000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101141,Dien thoai Vivo Y100 6GB/512GB - Moi 100%,Vivo,Y100,6GB,512GB,34040000,32040000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101143,Dien thoai Samsung Galaxy Z Fold6 6GB/1TB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,1TB,32890000,32890000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101146,Dien thoai Samsung Galaxy A55 8GB/64GB - Moi 100%,Samsung,Galaxy A55,8GB,64GB,37640000,37640000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101148,Dien thoai Samsung Galaxy Z Fold6 8GB/128GB - Moi 100%,Samsung,Galaxy Z Fold6,8GB,128GB,38810000,38810000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101150,Dien thoai Samsung Galaxy A55 16GB/128GB - Moi 100%,Samsung,Galaxy A55,16GB,128GB,44340000,44340000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101152,Dien thoai Vivo Y100 4GB/128GB - Moi 100%,Vivo,Y100,4GB,128GB,36440000,34440000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101154,Dien thoai Vivo X100 Pro 4GB/128GB - Moi 100%,Vivo,X100 Pro,4GB,128GB,38310000,37310000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101155,Dien thoai Xiaomi Redmi Note 13 12GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,12GB,128GB,32420000,30420000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101158,Dien thoai Samsung Galaxy S24 Ultra 8GB/512GB - Moi 100%,Samsung,Galaxy S24 Ultra,8GB,512GB,44210000,43710000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101159,Dien thoai Samsung Galaxy A55 8GB/1TB - Moi 100%,Samsung,Galaxy A55,8GB,1TB,41910000,41910000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101162,Dien thoai Vivo Y100 16GB/512GB - Moi 100%,Vivo,Y100,16GB,512GB,32210000,31710000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101163,Dien thoai Samsung Galaxy Z Fold6 12GB/1TB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,1TB,37520000,37520000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101167,Dien thoai Realme Realme Note 50 8GB/256GB - Moi 100%,Realme,Realme Note 50,8GB,256GB,42280000,41780000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101168,Dien thoai Oppo Find N3 Flip 8GB/1TB - Moi 100%,Oppo,Find N3 Flip,8GB,1TB,34630000,33630000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101169,Dien thoai Oppo Find N3 Flip 4GB/64GB - Moi 100%,Oppo,Find N3 Flip,4GB,64GB,37250000,36750000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101171,Dien thoai Apple iPhone 15 Pro Max 4GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,256GB,42060000,42060000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101172,Dien thoai Apple iPhone 14 Pro 12GB/512GB - Moi 100%,Apple,iPhone 14 Pro,12GB,512GB,30430000,28430000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101174,Dien thoai Realme Realme Note 50 6GB/64GB - Moi 100%,Realme,Realme Note 50,6GB,64GB,36650000,36650000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101175,Dien thoai Vivo X100 Pro 8GB/128GB - Moi 100%,Vivo,X100 Pro,8GB,128GB,34610000,33610000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101180,Dien thoai Samsung Galaxy A55 12GB/128GB - Moi 100%,Samsung,Galaxy A55,12GB,128GB,35050000,35050000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101181,Dien thoai Apple iPhone 15 Pro Max 4GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,512GB,41000000,40000000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101182,Dien thoai Oppo A78 8GB/128GB - Moi 100%,Oppo,A78,8GB,128GB,39330000,38330000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101187,Dien thoai Apple iPhone 15 Pro Max 4GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,1TB,31560000,29560000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101190,Dien thoai Apple iPhone 15 Pro Max 12GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,12GB,64GB,39460000,38460000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101191,Dien thoai Samsung Galaxy S24 Ultra 16GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,16GB,1TB,34180000,33180000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101192,Dien thoai Vivo V30 5G 4GB/64GB - Hang trung bay,Vivo,V30 5G,4GB,64GB,35580000,34580000,Het hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_101193,Dien thoai Apple iPhone 14 Pro 4GB/512GB - Moi 100%,Apple,iPhone 14 Pro,4GB,512GB,43920000,43920000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101194,Dien thoai Samsung Galaxy S24 Ultra 8GB/512GB - Moi 100%,Samsung,Galaxy S24 Ultra,8GB,512GB,44910000,44910000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101195,Dien thoai Xiaomi Redmi Note 13 6GB/128GB - Da kich hoat,Xiaomi,Redmi Note 13,6GB,128GB,41900000,39900000,Het hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_101197,Dien thoai Vivo Y100 12GB/512GB - Moi 100%,Vivo,Y100,12GB,512GB,39530000,39030000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101198,Dien thoai Oppo Reno11 F 6GB/64GB - Moi 100%,Oppo,Reno11 F,6GB,64GB,40210000,39710000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101201,Dien thoai Xiaomi Xiaomi 14 12GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,12GB,1TB,31930000,31430000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101206,Dien thoai Apple iPhone 13 4GB/64GB - Moi 100%,Apple,iPhone 13,4GB,64GB,38710000,36710000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_101208,Dien thoai Oppo Reno11 F 6GB/512GB - Moi 100%,Oppo,Reno11 F,6GB,512GB,31270000,29270000,Con hang,Moi 100%,CellphoneS,6/11/2026
