product_id,product_name,brand,model_series,ram_capacity,rom_capacity,original_price,sale_price,stock_status,product_status,source_site,crawl_date
PROD_TGD_100457,Dien thoai Vivo X100 Pro 4GB/512GB - Moi 100%,Vivo,X100 Pro,4GB,512GB,38520000.0,37520000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100458,Dien thoai Vivo V30 5G 4GB/64GB - Moi 100%,Vivo,V30 5G,4GB,64GB,32180000.0,32180000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100459,Dien thoai Samsung Galaxy S24 Ultra 8GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,8GB,1TB,40520000.0,38520000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100460,Dien thoai Oppo Find N3 Flip 8GB/64GB - Moi 100%,Oppo,Find N3 Flip,8GB,64GB,44160000.0,42160000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100461,Dien thoai Apple iPhone 15 Pro Max 8GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,512GB,40620000.0,38620000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100462,Dien thoai Xiaomi Poco X6 Pro 16GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,64GB,35300000.0,34300000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100463,Dien thoai Apple iPhone 15 Pro Max 8GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,128GB,41660000.0,40660000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100464,Dien thoai Samsung Galaxy S24 Ultra 12GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,1TB,33750000.0,33750000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100465,Dien thoai Oppo Reno11 F 8GB/128GB - Hang trung bay,oppo,Reno11 F,8GB,128GB,35740000.0,35240000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_TGD_100466,Dien thoai Xiaomi Xiaomi 14 6GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,6GB,1TB,34380000.0,32380000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100467,Dien thoai Samsung Galaxy Z Fold6 4GB/1TB - Moi 100%,Samsung,Galaxy Z Fold6,4GB,1TB,37920000.0,36920000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100468,Dien thoai Apple iPhone 13 4GB/1TB - Moi 100%,Apple,iPhone 13,4GB,1TB,33070000.0,31070000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100469,Dien thoai Samsung Galaxy A55 4GB/128GB - Moi 100%,Samsung,Galaxy A55,4GB,128GB,30380000.0,29880000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100470,Dien thoai Realme Realme 12 Rest 16GB/256GB - Moi 100%,Realme,Realme 12 Rest,16GB,256GB,37400000.0,37400000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100471,Dien thoai Xiaomi Xiaomi 14 6GB/1TB - Hang trung bay,Xiaomi,Xiaomi 14,6GB,1TB,39660000.0,38660000.0,Het hang,Hang trung bay,CellphoneS,2026-06-11
PROD_TGD_100472,Dien thoai Samsung Galaxy A55 12GB/64GB - Da kich hoat,Samsung,Galaxy A55,12GB,64GB,35010000.0,34010000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_TGD_100473,Dien thoai Realme Realme Note 50 6GB/512GB - Moi 100%,Realme,Realme Note 50,6GB,512GB,32760000.0,32260000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100474,Dien thoai Xiaomi Redmi Note 13 12GB/256GB - Hang trung bay,Xiaomi,Redmi Note 13,12GB,256GB,30880000.0,30380000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_TGD_100475,Dien thoai Vivo X100 Pro 8GB/128GB - Moi 100%,Vivo,X100 Pro,8GB,128GB,41740000.0,40740000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100476,Dien thoai Realme Realme 12 Rest 8GB/128GB - Moi 100%,Realme,Realme 12 Rest,8GB,128GB,31370000.0,30870000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100477,Dien thoai Oppo Find N3 Flip 4GB/256GB - Moi 100%,Oppo,Find N3 Flip,4GB,256GB,35810000.0,34810000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100478,Dien thoai Xiaomi Poco X6 Pro 4GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,4GB,128GB,40470000.0,38470000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100479,Dien thoai Xiaomi Poco X6 Pro 6GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,256GB,42660000.0,41660000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100480,Dien thoai Vivo Y100 6GB/512GB - Moi 100%,vivo,Y100,6GB,512GB,,42910000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100481,Dien thoai Apple iPhone 14 Pro 12GB/128GB - Moi 100%,Apple,iPhone 14 Pro,12GB,128GB,32640000.0,30640000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100482,Dien thoai Apple iPhone 15 Pro Max 4GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,256GB,36560000.0,35560000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100483,Dien thoai Oppo Find N3 Flip 12GB/128GB - Moi 100%,Oppo,Find N3 Flip,12GB,128GB,41980000.0,39980000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100484,Dien thoai Apple iPhone 14 Pro 12GB/1TB - Da kich hoat,Apple,iPhone 14 Pro,12GB,1TB,37440000.0,36940000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
PROD_TGD_100485,Dien thoai Realme Realme C65 4GB/1TB - Moi 100%,Realme,Realme C65,4GB,1TB,42850000.0,42350000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100486,Dien thoai Samsung Galaxy A55 16GB/64GB - Moi 100%,Samsung,Galaxy A55,16GB,64GB,39530000.0,37530000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100487,Dien thoai Realme Realme C65 8GB/128GB - Moi 100%,Realme,Realme C65,8GB,128GB,39140000.0,38140000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100488,Dien thoai Vivo V30 5G 16GB/256GB - Moi 100%,Vivo,V30 5G,16GB,256GB,42610000.0,41610000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100489,Dien thoai Vivo Y100 12GB/256GB - Moi 100%,Vivo,Y100,12GB,256GB,31450000.0,31450000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100490,Dien thoai Vivo Y100 12GB/128GB - Moi 100%,Vivo,Y100,12GB,128GB,44520000.0,43520000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100491,Dien thoai Vivo V30 5G 8GB/512GB - Moi 100%,Vivo,V30 5G,8GB,512GB,39380000.0,39380000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100492,Dien thoai Realme Realme 12 Rest 6GB/128GB - Moi 100%,Realme,Realme 12 Rest,6GB,128GB,33920000.0,31920000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100493,Dien thoai Vivo V30 5G 8GB/512GB - Moi 100%,Vivo,V30 5G,8GB,512GB,36970000.0,36470000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100494,Dien thoai Xiaomi Xiaomi 14 12GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,64GB,31560000.0,29560000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100495,Dien thoai Oppo A78 16GB/1TB - Moi 100%,oppo,A78,16GB,1TB,30180000.0,,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100496,Dien thoai Oppo Reno11 F 12GB/256GB - Moi 100%,Oppo,Reno11 F,12GB,256GB,30260000.0,29760000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100497,Dien thoai Xiaomi Xiaomi 14 12GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,128GB,32580000.0,30580000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100498,Dien thoai Xiaomi Poco X6 Pro 6GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,64GB,32170000.0,32170000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100499,Dien thoai Apple iPhone 13 4GB/512GB - Moi 100%,Apple,iPhone 13,4GB,512GB,30960000.0,29960000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100500,Dien thoai Apple iPhone 14 Pro 16GB/64GB - Moi 100%,Apple,iPhone 14 Pro,16GB,64GB,38370000.0,37870000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100501,Dien thoai Apple iPhone 15 Pro Max 16GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,512GB,44720000.0,44220000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100502,Dien thoai Samsung Galaxy A55 4GB/512GB - Moi 100%,Samsung,Galaxy A55,4GB,512GB,41620000.0,40620000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100503,Dien thoai Samsung Galaxy A55 12GB/1TB - Da kich hoat,Samsung,Galaxy A55,12GB,1TB,43440000.0,43440000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_TGD_100504,Dien thoai Vivo V30 5G 4GB/512GB - Moi 100%,Vivo,V30 5G,4GB,512GB,40540000.0,39540000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100505,Dien thoai Samsung Galaxy A55 16GB/64GB - Moi 100%,Samsung,Galaxy A55,16GB,64GB,42520000.0,41520000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100506,Dien thoai Apple iPhone 13 16GB/64GB - Moi 100%,Apple,iPhone 13,16GB,64GB,34550000.0,32550000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100507,Dien thoai Realme Realme 12 Rest 8GB/256GB - Moi 100%,Realme,Realme 12 Rest,8GB,256GB,33000000.0,32500000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100508,Dien thoai Apple iPhone 15 Pro Max 6GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,512GB,42470000.0,40470000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100509,Dien thoai Xiaomi Xiaomi 14 6GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,6GB,1TB,39040000.0,39040000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100510,Dien thoai Oppo Find N3 Flip 8GB/512GB - Moi 100%,oppo,Find N3 Flip,8GB,512GB,42220000.0,40220000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100511,Dien thoai Samsung Galaxy S24 Ultra 12GB/256GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,256GB,37870000.0,37370000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100512,Dien thoai Vivo V30 5G 16GB/128GB - Moi 100%,Vivo,V30 5G,16GB,128GB,31550000.0,30550000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100513,Dien thoai Xiaomi Poco X6 Pro 12GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,64GB,39020000.0,39020000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100514,Dien thoai Oppo A78 12GB/128GB - Moi 100%,Oppo,A78,12GB,128GB,30790000.0,30290000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100515,Dien thoai Apple iPhone 13 6GB/64GB - Moi 100%,Apple,iPhone 13,6GB,64GB,40200000.0,39700000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100516,Dien thoai Xiaomi Xiaomi 14 8GB/512GB - Hang trung bay,Xiaomi,Xiaomi 14,8GB,512GB,43940000.0,42940000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_100517,Dien thoai Vivo Y100 12GB/512GB - Moi 100%,Vivo,Y100,12GB,512GB,43270000.0,42770000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100518,Dien thoai Oppo Reno11 F 8GB/256GB - Moi 100%,Oppo,Reno11 F,8GB,256GB,36470000.0,35470000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100519,Dien thoai Xiaomi Xiaomi 14 4GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,4GB,64GB,39130000.0,39130000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100520,Dien thoai Xiaomi Redmi Note 13 8GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,128GB,36190000.0,35690000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100521,Dien thoai Apple iPhone 14 Pro 16GB/128GB - Moi 100%,Apple,iPhone 14 Pro,16GB,128GB,41080000.0,40580000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100522,Dien thoai Vivo V30 5G 16GB/512GB - Moi 100%,Vivo,V30 5G,16GB,512GB,32220000.0,30220000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100523,Dien thoai Oppo A78 6GB/256GB - Hang trung bay,Oppo,A78,6GB,256GB,36020000.0,35520000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_100524,Dien thoai Samsung Galaxy A55 16GB/256GB - Moi 100%,Samsung,Galaxy A55,16GB,256GB,36080000.0,34080000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100525,Dien thoai Samsung Galaxy Z Fold6 16GB/1TB - Moi 100%,samsung,Galaxy Z Fold6,16GB,1TB,34790000.0,33790000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100526,Dien thoai Xiaomi Poco X6 Pro 4GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,4GB,256GB,31710000.0,30710000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100527,Dien thoai Samsung Galaxy A55 12GB/64GB - Moi 100%,Samsung,Galaxy A55,12GB,64GB,34580000.0,34080000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100528,Dien thoai Realme Realme Note 50 8GB/128GB - Moi 100%,Realme,Realme Note 50,8GB,128GB,37500000.0,35500000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100529,Dien thoai Vivo V30 5G 6GB/1TB - Moi 100%,Vivo,V30 5G,6GB,1TB,36020000.0,35020000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100530,Dien thoai Xiaomi Xiaomi 14 8GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,8GB,1TB,37130000.0,36130000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100531,Dien thoai Vivo V30 5G 4GB/256GB - Moi 100%,Vivo,V30 5G,4GB,256GB,34900000.0,34400000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100532,Dien thoai Vivo X100 Pro 8GB/64GB - Moi 100%,Vivo,X100 Pro,8GB,64GB,31330000.0,29330000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100533,Dien thoai Apple iPhone 14 Pro 6GB/1TB - Moi 100%,Apple,iPhone 14 Pro,6GB,1TB,32580000.0,31580000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100534,Dien thoai Samsung Galaxy A55 4GB/64GB - Moi 100%,Samsung,Galaxy A55,4GB,64GB,44460000.0,43960000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100535,Dien thoai Apple iPhone 13 8GB/64GB - Moi 100%,Apple,iPhone 13,8GB,64GB,43520000.0,41520000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100536,Dien thoai Realme Realme 12 Rest 4GB/1TB - Moi 100%,Realme,Realme 12 Rest,4GB,1TB,30040000.0,30040000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100537,Dien thoai Vivo V30 5G 6GB/512GB - Moi 100%,Vivo,V30 5G,6GB,512GB,41280000.0,40780000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100538,Dien thoai Xiaomi Redmi Note 13 8GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,128GB,33500000.0,32500000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100539,Dien thoai Realme Realme C65 12GB/512GB - Moi 100%,Realme,Realme C65,12GB,512GB,37510000.0,36510000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100540,Dien thoai Vivo X100 Pro 16GB/1TB - Hang trung bay,vivo,X100 Pro,16GB,1TB,32680000.0,,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_CEL_100541,Dien thoai Realme Realme Note 50 4GB/128GB - Hang trung bay,Realme,Realme Note 50,4GB,128GB,41450000.0,41450000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_CEL_100542,Dien thoai Samsung Galaxy A55 6GB/128GB - Moi 100%,Samsung,Galaxy A55,6GB,128GB,41510000.0,40510000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100543,Dien thoai Realme Realme Note 50 16GB/128GB - Moi 100%,Realme,Realme Note 50,16GB,128GB,30730000.0,28730000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100544,Dien thoai Vivo X100 Pro 16GB/512GB - Moi 100%,Vivo,X100 Pro,16GB,512GB,34640000.0,34140000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100545,Dien thoai Oppo Reno11 F 8GB/128GB - Moi 100%,Oppo,Reno11 F,8GB,128GB,35770000.0,33770000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100546,Dien thoai Samsung Galaxy A55 4GB/256GB - Moi 100%,Samsung,Galaxy A55,4GB,256GB,33960000.0,31960000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100547,Dien thoai Oppo Reno11 F 16GB/512GB - Moi 100%,Oppo,Reno11 F,16GB,512GB,30520000.0,28520000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100548,Dien thoai Xiaomi Poco X6 Pro 6GB/512GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,512GB,39240000.0,38740000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100549,Dien thoai Samsung Galaxy A55 6GB/512GB - Moi 100%,Samsung,Galaxy A55,6GB,512GB,32940000.0,30940000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100550,Dien thoai Samsung Galaxy S24 Ultra 16GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,16GB,128GB,43100000.0,43100000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100551,Dien thoai Oppo Find N3 Flip 16GB/128GB - Moi 100%,Oppo,Find N3 Flip,16GB,128GB,32900000.0,30900000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100552,Dien thoai Xiaomi Redmi Note 13 8GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,128GB,39470000.0,38970000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100553,Dien thoai Vivo X100 Pro 16GB/128GB - Moi 100%,Vivo,X100 Pro,16GB,128GB,35310000.0,34310000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100554,Dien thoai Samsung Galaxy Z Fold6 12GB/128GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,128GB,33500000.0,33500000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100555,Dien thoai Xiaomi Poco X6 Pro 6GB/64GB - Moi 100%,xiaomi,Poco X6 Pro,6GB,64GB,30960000.0,28960000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100556,Dien thoai Xiaomi Poco X6 Pro 8GB/1TB - Moi 100%,Xiaomi,Poco X6 Pro,8GB,1TB,41590000.0,39590000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100557,Dien thoai Samsung Galaxy Z Fold6 6GB/128GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,128GB,44710000.0,42710000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100558,Dien thoai Samsung Galaxy S24 Ultra 16GB/256GB - Hang trung bay,Samsung,Galaxy S24 Ultra,16GB,256GB,32980000.0,32480000.0,Het hang,Hang trung bay,TGDD,2026-06-11
PROD_TGD_100559,Dien thoai Apple iPhone 13 8GB/64GB - Moi 100%,Apple,iPhone 13,8GB,64GB,42420000.0,40420000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100560,Dien thoai Realme Realme C65 12GB/64GB - Moi 100%,Realme,Realme C65,12GB,64GB,,44710000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100561,Dien thoai Oppo Reno11 F 8GB/512GB - Moi 100%,Oppo,Reno11 F,8GB,512GB,42060000.0,40060000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100562,Dien thoai Apple iPhone 14 Pro 8GB/1TB - Moi 100%,Apple,iPhone 14 Pro,8GB,1TB,38800000.0,38300000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100563,Dien thoai Samsung Galaxy A55 8GB/256GB - Moi 100%,Samsung,Galaxy A55,8GB,256GB,40900000.0,40900000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100564,Dien thoai Xiaomi Redmi Note 13 6GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,6GB,128GB,39240000.0,38740000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100565,Dien thoai Realme Realme C65 4GB/1TB - Moi 100%,Realme,Realme C65,4GB,1TB,34490000.0,32490000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100566,Dien thoai Oppo Reno11 F 6GB/1TB - Moi 100%,Oppo,Reno11 F,6GB,1TB,35900000.0,35900000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100567,Dien thoai Xiaomi Poco X6 Pro 6GB/1TB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,1TB,34860000.0,34360000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100568,Dien thoai Apple iPhone 14 Pro 4GB/256GB - Moi 100%,Apple,iPhone 14 Pro,4GB,256GB,38030000.0,36030000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100569,Dien thoai Realme Realme 12 Rest 8GB/256GB - Moi 100%,Realme,Realme 12 Rest,8GB,256GB,32970000.0,32470000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100570,Dien thoai Apple iPhone 13 16GB/128GB - Moi 100%,apple,iPhone 13,16GB,128GB,42880000.0,42380000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100571,Dien thoai Xiaomi Poco X6 Pro 16GB/512GB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,512GB,36640000.0,36140000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100572,Dien thoai Oppo A78 12GB/128GB - Moi 100%,Oppo,A78,12GB,128GB,37320000.0,36820000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100573,Dien thoai Xiaomi Poco X6 Pro 8GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,8GB,256GB,39320000.0,38820000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100574,Dien thoai Oppo A78 4GB/1TB - Moi 100%,Oppo,A78,4GB,1TB,42790000.0,41790000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100575,Dien thoai Vivo V30 5G 4GB/64GB - Hang trung bay,Vivo,V30 5G,4GB,64GB,39140000.0,38140000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_TGD_100576,Dien thoai Apple iPhone 14 Pro 6GB/1TB - Moi 100%,Apple,iPhone 14 Pro,6GB,1TB,38700000.0,38200000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100577,Dien thoai Apple iPhone 15 Pro Max 16GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,1TB,37940000.0,37940000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100578,Dien thoai Oppo Reno11 F 12GB/512GB - Moi 100%,Oppo,Reno11 F,12GB,512GB,44260000.0,42260000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100579,Dien thoai Oppo Reno11 F 12GB/128GB - Moi 100%,Oppo,Reno11 F,12GB,128GB,35250000.0,34250000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100580,Dien thoai Oppo Reno11 F 4GB/256GB - Moi 100%,Oppo,Reno11 F,4GB,256GB,42270000.0,42270000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100581,Dien thoai Apple iPhone 13 8GB/64GB - Da kich hoat,Apple,iPhone 13,8GB,64GB,41350000.0,39350000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
PROD_TGD_100582,Dien thoai Xiaomi Redmi Note 13 16GB/64GB - Moi 100%,Xiaomi,Redmi Note 13,16GB,64GB,37320000.0,36820000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100583,Dien thoai Samsung Galaxy A55 12GB/256GB - Moi 100%,Samsung,Galaxy A55,12GB,256GB,40610000.0,38610000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100584,Dien thoai Xiaomi Redmi Note 13 6GB/512GB - Moi 100%,Xiaomi,Redmi Note 13,6GB,512GB,38580000.0,38080000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100585,Dien thoai Vivo X100 Pro 12GB/128GB - Moi 100%,vivo,X100 Pro,12GB,128GB,34080000.0,,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100586,Dien thoai Samsung Galaxy A55 8GB/512GB - Moi 100%,Samsung,Galaxy A55,8GB,512GB,30250000.0,28250000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100587,Dien thoai Xiaomi Xiaomi 14 8GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,8GB,64GB,39980000.0,39480000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100588,Dien thoai Oppo A78 8GB/1TB - Moi 100%,Oppo,A78,8GB,1TB,36350000.0,35350000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100589,Dien thoai Oppo Reno11 F 6GB/128GB - Hang trung bay,Oppo,Reno11 F,6GB,128GB,33130000.0,33130000.0,Het hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_100590,Dien thoai Samsung Galaxy S24 Ultra 4GB/64GB - Da kich hoat,Samsung,Galaxy S24 Ultra,4GB,64GB,36830000.0,35830000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
PROD_TGD_100591,Dien thoai Samsung Galaxy A55 12GB/256GB - Moi 100%,Samsung,Galaxy A55,12GB,256GB,36590000.0,36590000.0,Con hang,Moi 100%,TGDD,2026-06-11
